date,symbol,eps,epsestimated,time,revenue,revenueestimated,updatedfromdate,fiscaldateending,ticker,time_raw,is_amc,is_bmo
2022-07-26,MMM,2.48,2.41,bmo,8702000000.0,8569706643.0,2025-04-25,2022-06-30,MMM,bmo,False,True
2022-10-25,MMM,2.69,2.61,bmo,8619000000.0,8711374798.0,2025-04-25,2022-09-30,MMM,bmo,False,True
2023-01-24,MMM,2.28,2.34,bmo,8079000000.0,8047322265.0,2025-04-25,2022-12-31,MMM,bmo,False,True
2023-04-25,MMM,1.97,1.58,bmo,8031000000.0,7486580000.0,2025-04-25,2023-03-31,MMM,bmo,False,True
2023-07-25,MMM,2.17,1.65,bmo,8325000000.0,7865870000.0,2025-04-25,2023-06-30,MMM,bmo,False,True
2023-10-24,MMM,2.68,2.34,bmo,8312000000.0,7992916008.0,2025-04-25,2023-09-30,MMM,bmo,False,True
2024-01-23,MMM,2.42,2.31,bmo,8013000000.0,7701980000.0,2025-04-25,2023-12-31,MMM,bmo,False,True
2024-04-30,MMM,2.39,2.1,bmo,8003000000.0,7628358076.0,2025-04-25,2024-03-31,MMM,bmo,False,True
2024-07-26,MMM,1.93,1.68,bmo,6255000000.0,5854012822.0,2025-04-25,2024-06-30,MMM,bmo,False,True
2024-10-22,MMM,1.98,1.91,bmo,6294000000.0,6059797240.0,2025-04-25,2024-09-30,MMM,bmo,False,True
2025-01-21,MMM,1.68,1.67,bmo,6010000000.0,5783453427.0,2025-04-25,2024-12-31,MMM,bmo,False,True
2025-04-22,MMM,1.88,1.78,bmo,5954000000.0,5760788223.0,2025-07-22,2025-03-31,MMM,bmo,False,True
2025-07-18,MMM,2.16,2.01,bmo,6344000000.0,6117954033.0,2025-10-18,2025-06-30,MMM,bmo,False,True
2025-10-21,MMM,2.19,2.07,bmo,6517000000.0,6247335257.0,2026-01-21,2025-09-30,MMM,bmo,False,True
2026-01-20,MMM,1.83,1.8,bmo,6000000000.0,6004342000.0,2026-04-17,2025-12-31,MMM,bmo,False,True
2026-04-21,MMM,,2.02,bmo,,6005464000.0,2026-04-17,2026-03-31,MMM,bmo,False,True
1985-09-29,MO,0.14,,bmo,3634800000.0,,2025-04-24,1985-09-30,MO,bmo,False,True
1985-12-30,MO,0.1,,bmo,1480600000.0,,2025-04-24,1985-12-31,MO,bmo,False,True
1986-03-30,MO,0.11,,bmo,5924000000.0,,2025-04-24,1986-03-31,MO,bmo,False,True
1986-06-29,MO,0.13,,bmo,6534000000.0,,2025-04-24,1986-06-30,MO,bmo,False,True
1986-09-29,MO,0.15,,bmo,6398000000.0,,2025-04-24,1986-09-30,MO,bmo,False,True
1986-12-30,MO,0.13,,bmo,1825000000.0,,2025-04-24,1986-12-31,MO,bmo,False,True
1987-03-30,MO,0.14,,bmo,6554000000.0,,2025-04-24,1987-03-31,MO,bmo,False,True
1987-06-29,MO,0.17,,bmo,7110000000.0,,2025-04-24,1987-06-30,MO,bmo,False,True
1987-09-29,MO,0.18,,bmo,6967000000.0,,2025-04-24,1987-09-30,MO,bmo,False,True
1987-12-30,MO,0.17,,bmo,7064000000.0,,2025-04-24,1987-12-31,MO,bmo,False,True
1988-03-30,MO,0.18,,bmo,7236000000.0,,2025-04-24,1988-03-31,MO,bmo,False,True
1988-06-29,MO,0.22,,bmo,7819000000.0,,2025-04-24,1988-06-30,MO,bmo,False,True
1988-09-29,MO,0.23,,bmo,7547000000.0,,2025-04-24,1988-09-30,MO,bmo,False,True
1988-12-30,MO,0.11,,bmo,9140000000.0,,2025-04-24,1988-12-31,MO,bmo,False,True
1989-03-30,MO,0.21,,bmo,10770000000.0,,2025-04-24,1989-03-31,MO,bmo,False,True
1989-06-29,MO,0.27,,bmo,11595000000.0,,2025-04-24,1989-06-30,MO,bmo,False,True
1989-09-29,MO,0.27,,bmo,11247000000.0,,2025-04-24,1989-09-30,MO,bmo,False,True
1989-12-30,MO,0.3115,,bmo,11147000000.0,,2025-04-24,1989-12-31,MO,bmo,False,True
1990-03-30,MO,0.28,,bmo,11388000000.0,,2025-04-24,1990-03-31,MO,bmo,False,True
1990-06-29,MO,0.34,,bmo,12740000000.0,,2025-04-24,1990-06-30,MO,bmo,False,True
1990-09-29,MO,0.34,,bmo,12818000000.0,,2025-04-24,1990-09-30,MO,bmo,False,True
1990-12-30,MO,0.3193,,bmo,14223000000.0,,2025-04-24,1990-12-31,MO,bmo,False,True
1991-03-30,MO,0.34,,bmo,14222000000.0,,2025-04-24,1991-03-31,MO,bmo,False,True
1991-06-29,MO,0.41,,bmo,14770000000.0,,2025-04-24,1991-06-30,MO,bmo,False,True
1991-09-29,MO,0.41,,bmo,13770000000.0,,2025-04-24,1991-09-30,MO,bmo,False,True
1991-12-30,MO,0.2541,,bmo,13696000000.0,,2025-04-24,1991-12-31,MO,bmo,False,True
1992-03-30,MO,0.4,,bmo,14051000000.0,,2025-04-24,1992-03-31,MO,bmo,False,True
1992-06-29,MO,0.49,,bmo,15155000000.0,,2025-04-24,1992-06-30,MO,bmo,False,True
1992-12-30,MO,0.4447,,bmo,14920000000.0,,2025-04-24,1992-12-31,MO,bmo,False,True
1993-01-27,MO,0.45,0.44,bmo,15005000000.0,,2025-04-24,1992-09-30,MO,bmo,False,True
1993-04-20,MO,0.46,0.46,bmo,15189000000.0,,2025-04-24,1993-03-31,MO,bmo,False,True
1993-07-20,MO,0.4,0.39,bmo,15789000000.0,,2025-04-24,1993-06-30,MO,bmo,False,True
1993-10-19,MO,0.38,0.39,bmo,15209000000.0,,2025-04-24,1993-09-30,MO,bmo,False,True
1994-01-26,MO,0.3,0.31,bmo,4434000000.0,,2025-04-24,1993-12-31,MO,bmo,False,True
1994-04-19,MO,0.45,0.42,bmo,12727000000.0,,2025-04-24,1994-03-31,MO,bmo,False,True
1994-07-12,MO,0.47,0.46,bmo,13532000000.0,,2025-04-24,1994-06-30,MO,bmo,False,True
1994-10-18,MO,0.47,0.47,bmo,13673000000.0,,2025-04-24,1994-09-30,MO,bmo,False,True
1995-01-25,MO,0.42,0.42,bmo,13844000000.0,,2025-04-24,1994-12-31,MO,bmo,False,True
1995-04-18,MO,0.53,0.53,bmo,13300000000.0,,2025-04-24,1995-03-31,MO,bmo,False,True
1995-07-18,MO,0.56,0.55,bmo,13763000000.0,,2025-04-24,1995-06-30,MO,bmo,False,True
1995-10-17,MO,0.57,0.56,bmo,13329000000.0,,2025-04-24,1995-09-30,MO,bmo,False,True
1996-01-31,MO,0.51,0.5,bmo,12747000000.0,,2025-04-24,1995-12-31,MO,bmo,False,True
1996-04-16,MO,0.63,0.63,bmo,13734000000.0,,2025-04-24,1996-03-31,MO,bmo,False,True
1996-07-16,MO,0.66,0.66,bmo,13760000000.0,,2025-04-24,1996-06-30,MO,bmo,False,True
1996-10-22,MO,0.67,0.67,bmo,13688000000.0,,2025-04-24,1996-09-30,MO,bmo,False,True
1997-01-29,MO,0.6,0.6,bmo,13371000000.0,13371000000.0,2025-04-24,1996-12-31,MO,bmo,False,True
